TransactionID,BorrowDate,DueDate,ReturnDate,TransactionStatus,OverdueFlag,LoanDurationDays,DaysOverdue,MemberID,Age,AgeGroup,Gender,MembershipType,City,BookTitle,Author,Category,PublishedYear,BookPriceNPR,FineAmountNPR,BorrowYear
T002062,2025-10-19,2025-11-04,,Borrowed,On Time,,,M01428,78,65+,Female,Student,Kathmandu,Modern Cloud Computing Concepts,Hannah Cole,AI,2025,1550,0,2025
T002063,2024-11-10,2024-11-23,2024-11-29,Returned,Overdue,19.0,6.0,M00455,26,26-35,Male,Student,Pokhara,Advanced Fiction Handbook,Paul Schroeder,Data Science,2018,1650,60,2024
T002064,2024-08-04,2024-08-24,2024-08-24,Returned,On Time,20.0,0.0,M01601,34,26-35,Female,Faculty,Kathmandu,Advanced Psychology Concepts,Donald Li,Fiction,2008,875,0,2024
T002065,2024-11-03,2024-11-13,2024-11-11,Returned,On Time,8.0,0.0,M01965,17,Under 18,Male,Public,Biratnagar,Practical History Concepts,Emily Taylor,Fiction,2015,1300,0,2024
T002066,2024-10-22,2024-11-10,2024-11-10,Returned,On Time,19.0,0.0,M01811,32,26-35,Female,Researcher,Biratnagar,Complete Economics Techniques,Madison Henry,Data Science,2024,725,0,2024
T002067,2024-10-20,2024-11-04,2024-11-02,Returned,On Time,13.0,0.0,M00732,30,26-35,Male,Student,Pokhara,Practical Fiction Applications,Bruce Bryan,Data Science,2013,1750,0,2024
T002068,2025-08-24,2025-09-06,,Borrowed,On Time,,,M01480,55,51-65,Female,Public,Kathmandu,Modern Networking Applications,Ronald Parks,Marketing,2025,1875,0,2025
T002069,2024-08-19,2024-09-03,2024-09-01,Returned,On Time,13.0,0.0,M00669,30,26-35,Female,Student,Kathmandu,Practical Marketing Applications,Sara Spencer,Fiction,2011,1150,0,2024
T002070,2024-08-26,2024-09-12,2024-09-12,Returned,On Time,17.0,0.0,M01550,21,18-25,Male,Student,Kathmandu,Advanced Data Science Applications,Belinda Dunn,Economics,2018,1050,0,2024
T002071,2025-03-06,2025-03-17,2025-03-16,Returned,On Time,10.0,0.0,M00903,26,26-35,Female,Public,Pokhara,Essential Cloud Computing Techniques,Justin Le,Business,2023,1800,0,2025
T002072,2025-10-12,2025-10-31,2025-10-30,Returned,On Time,18.0,0.0,M00438,22,18-25,Female,Faculty,Pokhara,Advanced Cloud Computing Techniques,Zachary Moore,Business,2011,625,0,2025
T002073,2025-04-14,2025-05-01,2025-04-28,Returned,On Time,14.0,0.0,M01885,29,26-35,Female,Student,Biratnagar,Advanced Cloud Computing Concepts,Roberto Freeman,Psychology,2011,475,0,2025
T002074,2024-12-03,2024-12-17,2024-12-19,Returned,Overdue,16.0,2.0,M00094,62,51-65,Male,Student,Pokhara,Modern Machine Learning Guide,Brady Knight,Fiction,2013,1200,20,2024
T002075,2024-04-22,2024-05-01,2024-04-29,Returned,On Time,7.0,0.0,M00345,21,18-25,Female,Public,Kathmandu,Complete Networking Concepts,Jose Harmon,Economics,2020,1750,0,2024
T002076,2025-01-02,2025-01-11,,Borrowed,On Time,,,M00673,17,Under 18,Female,Public,Kathmandu,Advanced Machine Learning Techniques,Jasmine Villarreal,Psychology,2011,2125,0,2025
T002077,2024-01-21,2024-02-07,2024-02-17,Returned,Overdue,27.0,10.0,M00501,31,26-35,Female,Student,Kathmandu,Practical Finance Techniques,Jeff Green,Data Science,2016,975,100,2024
T002078,2024-06-20,2024-07-07,,Borrowed,On Time,,,M01978,17,Under 18,Female,Student,Biratnagar,Advanced Self Help Concepts,Carlos Osborn,Finance,2022,950,0,2024
T002079,2024-03-04,2024-03-25,2024-03-22,Returned,On Time,18.0,0.0,M01412,70,65+,Male,Researcher,Pokhara,Complete AI Guide,Jeffrey Moore,History,2023,2125,0,2024
T002080,2025-10-14,2025-10-28,2025-10-25,Returned,On Time,11.0,0.0,M01146,65,51-65,Male,Student,Biratnagar,Practical Computer Science Techniques,Marcus Ford,Economics,2014,1375,0,2025
T002081,2024-02-08,2024-02-29,,Borrowed,On Time,,,M02066,21,18-25,Female,Researcher,Kathmandu,Practical Cloud Computing Handbook,Matthew Fowler,Economics,2019,425,0,2024
T002082,2025-08-05,2025-08-19,2025-08-17,Returned,On Time,12.0,0.0,M00127,24,18-25,Female,Student,Nepalgunj,Advanced Psychology Guide,Andrea Rodriguez,Psychology,2021,2150,0,2025
T002083,2025-12-07,2025-12-20,,Borrowed,On Time,,,M00439,60,51-65,Male,Student,Pokhara,Modern History Concepts,Maurice Salazar,AI,2017,1625,0,2025
T002084,2024-01-05,2024-01-24,2024-01-21,Returned,On Time,16.0,0.0,M00902,60,51-65,Male,Faculty,Pokhara,Complete Finance Applications,Sean Smith,Fiction,2014,525,0,2024
T002085,2024-02-07,2024-02-15,2024-02-13,Returned,On Time,6.0,0.0,M01676,47,36-50,Male,Public,Biratnagar,Complete Networking Applications,Elaine Green,Marketing,2015,625,0,2024
T002086,2024-10-09,2024-10-18,,Borrowed,On Time,,,M00447,54,51-65,Male,Public,Kathmandu,Essential History Applications,Jeffrey Murphy,Machine Learning,2013,1625,0,2024
T002087,2024-04-08,2024-04-18,2024-04-27,Returned,Overdue,19.0,9.0,M00777,31,26-35,Male,Public,Nepalgunj,Modern AI Handbook,Shaun Summers,Fiction,2014,1125,90,2024
T002088,2024-05-27,2024-06-05,2024-06-02,Returned,On Time,6.0,0.0,M00027,36,36-50,Male,Public,Kathmandu,Complete Marketing Techniques,Ronald Rodriguez,Fiction,2012,2200,0,2024
T002089,2025-11-10,2025-11-24,2025-11-23,Returned,On Time,13.0,0.0,M00189,69,65+,Female,Student,Kathmandu,Modern Finance Techniques,Allen James,Networking,2020,975,0,2025
T002090,2025-02-23,2025-03-11,2025-03-09,Returned,On Time,14.0,0.0,M00573,21,18-25,Male,Student,Kathmandu,Practical Finance Techniques,Larry Murphy,Self Help,2023,1075,0,2025
T002091,2024-11-06,2024-11-15,2024-11-15,Returned,On Time,9.0,0.0,M00334,66,65+,Male,Public,Nepalgunj,Complete Economics Applications,Michael Mcdonald,AI,2012,1425,0,2024
T002092,2025-11-20,2025-12-10,2025-12-10,Returned,On Time,20.0,0.0,M01342,63,51-65,Male,Researcher,Kathmandu,Modern AI Guide,Robert Rollins,Fiction,2021,675,0,2025
T002093,2024-06-01,2024-06-17,2024-06-17,Returned,On Time,16.0,0.0,M02189,30,26-35,Female,Student,Kathmandu,Essential Networking Concepts,William Peterson,Fiction,2022,1900,0,2024
T002094,2025-04-25,2025-05-08,2025-05-08,Returned,On Time,13.0,0.0,M01527,32,26-35,Male,Public,Pokhara,Advanced Machine Learning Concepts,Eric Lopez,Cloud Computing,2018,500,0,2025
T002095,2025-11-19,2025-12-09,2026-01-23,Returned,Overdue,65.0,45.0,M00559,33,26-35,Female,Faculty,Pokhara,Modern Networking Handbook,Samantha Johnson,Data Science,2014,800,450,2025
T002096,2025-08-06,2025-08-20,,Borrowed,On Time,,,M01129,20,18-25,Female,Student,Biratnagar,Complete Psychology Applications,Wendy Cline,Data Science,2013,2450,0,2025
T002097,2024-02-23,2024-03-11,2024-03-11,Returned,On Time,17.0,0.0,M00372,44,36-50,Male,Student,Nepalgunj,Practical Psychology Guide,Marilyn Smith,Self Help,2024,325,0,2024
T002098,2025-10-31,2025-11-15,2025-11-13,Returned,On Time,13.0,0.0,M02124,48,36-50,Female,Student,Kathmandu,Practical Data Science Concepts,Crystal Dunn,Marketing,2019,1125,0,2025
T002099,2024-04-24,2024-05-11,2024-05-09,Returned,On Time,15.0,0.0,M01389,19,18-25,Male,Student,Biratnagar,Practical AI Guide,Donna Ross,Finance,2012,2150,0,2024
T002100,2025-02-14,2025-02-26,2025-02-23,Returned,On Time,9.0,0.0,M01434,59,51-65,Female,Student,Pokhara,Advanced AI Applications,Sarah Boyd,Self Help,2018,500,0,2025
T002101,2025-02-11,2025-02-26,2025-02-23,Returned,On Time,12.0,0.0,M00541,65,51-65,Female,Student,Kathmandu,Modern Business Applications,Sara Rice,Psychology,2017,2200,0,2025
T002102,2024-01-19,2024-02-04,,Borrowed,On Time,,,M01738,48,36-50,Female,Student,Pokhara,Advanced Data Science Techniques,Ashley Lee,Networking,2022,2150,0,2024
T002103,2025-06-01,2025-06-24,2025-06-21,Returned,On Time,20.0,0.0,M00188,55,51-65,Male,Researcher,Pokhara,Complete Self Help Handbook,Wesley Santana MD,Cloud Computing,2015,1800,0,2025
T002104,2024-06-14,2024-07-04,2024-07-03,Returned,On Time,19.0,0.0,M00050,22,18-25,Female,Faculty,Kathmandu,Complete Economics Guide,James Raymond,Business,2021,1750,0,2024
T002105,2024-03-12,2024-04-04,,Borrowed,On Time,,,M00956,26,26-35,Male,Faculty,Kathmandu,Modern Fiction Guide,Zachary Miller,Fiction,2021,2475,0,2024
T002106,2025-05-10,2025-05-27,2025-06-02,Returned,Overdue,23.0,6.0,M00496,71,65+,Male,Student,Kathmandu,Advanced Business Concepts,Karen Moore,History,2011,525,60,2025
T002107,2024-11-29,2024-12-14,2024-12-13,Returned,On Time,14.0,0.0,M00324,57,51-65,Male,Student,Biratnagar,Complete Data Science Concepts,Angela Walker,Economics,2020,2450,0,2024
T002108,2025-09-24,2025-10-06,2025-10-13,Returned,Overdue,19.0,7.0,M01399,22,18-25,Female,Student,Pokhara,Practical Fiction Handbook,Philip Thomas,Finance,2010,300,70,2025
T002109,2024-03-24,2024-04-01,,Borrowed,On Time,,,M01689,55,51-65,Male,Public,Biratnagar,Practical Marketing Concepts,Stanley Bennett,Finance,2013,1475,0,2024
T002110,2025-03-09,2025-03-23,2025-04-01,Returned,Overdue,23.0,9.0,M00241,46,36-50,Male,Student,Biratnagar,Practical Economics Techniques,David James,History,2022,425,90,2025
T002111,2025-03-08,2025-03-22,2025-03-22,Returned,On Time,14.0,0.0,M00779,37,36-50,Female,Student,Kathmandu,Practical Fiction Guide,Ricky Miller,Self Help,2011,1850,0,2025
T002112,2024-12-06,2024-12-17,,Borrowed,On Time,,,M01323,29,26-35,Male,Public,Kathmandu,Modern Networking Techniques,Christine Rocha,Computer Science,2017,2000,0,2024
T002113,2025-01-23,2025-02-04,2025-02-04,Returned,On Time,12.0,0.0,M01043,73,65+,Male,Student,Nepalgunj,Modern Cyber Security Guide,Michael Liu,Computer Science,2008,625,0,2025
T002114,2025-10-25,2025-11-10,2025-11-10,Returned,On Time,16.0,0.0,M01964,62,51-65,Female,Student,Kathmandu,Advanced Networking Concepts,William Carter,Machine Learning,2011,2300,0,2025
T002115,2024-08-31,2024-09-12,2024-09-12,Returned,On Time,12.0,0.0,M00663,46,36-50,Male,Public,Kathmandu,Modern AI Handbook,Pamela Tanner,History,2021,1925,0,2024
T002116,2024-11-08,2024-11-19,,Borrowed,On Time,,,M00954,24,18-25,Male,Public,Kathmandu,Modern Cyber Security Handbook,Steven Ryan,Machine Learning,2011,675,0,2024
T002117,2025-01-23,2025-02-06,2025-02-11,Returned,Overdue,19.0,5.0,M01967,23,18-25,Female,Student,Pokhara,Practical History Techniques,Marvin Clark,Fiction,2017,1775,50,2025
T002118,2024-08-31,2024-09-21,2024-09-21,Returned,On Time,21.0,0.0,M01227,23,18-25,Male,Researcher,Kathmandu,Practical History Concepts,Justin Alvarez,Business,2011,2200,0,2024
T002119,2024-12-23,2025-01-12,2025-01-09,Returned,On Time,17.0,0.0,M01099,26,26-35,Female,Researcher,Nepalgunj,Complete Marketing Guide,Patricia Miller,Economics,2009,675,0,2024
T002120,2024-01-17,2024-02-01,2024-03-17,Returned,Overdue,60.0,45.0,M00832,18,18-25,Female,Student,Nepalgunj,Practical Self Help Handbook,Daniel Morgan,Business,2008,1325,450,2024
T002121,2025-03-07,2025-03-28,,Borrowed,On Time,,,M00593,54,51-65,Male,Faculty,Kathmandu,Modern Data Science Techniques,Travis Moody,Fiction,2021,2325,0,2025
T002122,2024-09-24,2024-10-14,2024-10-14,Returned,On Time,20.0,0.0,M01883,57,51-65,Male,Researcher,Biratnagar,Advanced Data Science Concepts,Javier Schwartz,Economics,2019,1925,0,2024
T002123,2024-02-16,2024-03-04,,Borrowed,On Time,,,M00825,19,18-25,Female,Student,Biratnagar,Advanced AI Guide,Christina Stewart,Cyber Security,2018,2225,0,2024
T002124,2025-08-19,2025-09-11,2025-09-11,Returned,On Time,23.0,0.0,M01876,18,18-25,Male,Faculty,Biratnagar,Modern Psychology Applications,Laura Howard,Machine Learning,2022,2350,0,2025
T002125,2025-08-19,2025-09-02,,Borrowed,On Time,,,M00038,16,Under 18,Male,Student,Biratnagar,Essential Machine Learning Handbook,Jennifer Schultz,Data Science,2018,1225,0,2025
T002126,2024-02-01,2024-02-10,2024-03-12,Returned,Overdue,40.0,31.0,M02093,75,65+,Male,Public,Kathmandu,Modern Finance Concepts,Kenneth Wilkerson,Cloud Computing,2022,1600,310,2024
T002127,2025-12-28,2026-01-13,,Borrowed,On Time,,,M01799,38,36-50,Male,Student,Kathmandu,Complete Cloud Computing Techniques,Cynthia Chen,Self Help,2025,1500,0,2025
T002128,2025-02-04,2025-02-17,,Borrowed,On Time,,,M01400,35,26-35,Male,Student,Kathmandu,Modern Machine Learning Handbook,James Rodriguez,History,2023,1475,0,2025
T002129,2024-10-13,2024-10-28,,Borrowed,On Time,,,M02176,60,51-65,Female,Student,Nepalgunj,Practical History Techniques,John Pollard,History,2020,1075,0,2024
T002130,2025-05-26,2025-06-09,2025-06-15,Returned,Overdue,20.0,6.0,M01455,34,26-35,Male,Student,Kathmandu,Complete Self Help Handbook,Kristine Greene,Business,2017,1325,60,2025
T002131,2024-10-24,2024-11-16,,Borrowed,On Time,,,M00404,29,26-35,Female,Faculty,Kathmandu,Essential Cyber Security Guide,Tony Morris,Machine Learning,2009,600,0,2024
T002132,2025-02-18,2025-03-09,2025-03-07,Returned,On Time,17.0,0.0,M00100,64,51-65,Male,Researcher,Kathmandu,Complete Finance Applications,Brittany Cross,History,2020,1450,0,2025
T002133,2024-02-14,2024-03-06,2024-03-04,Returned,On Time,19.0,0.0,M00701,58,51-65,Male,Faculty,Kathmandu,Practical Finance Applications,Jordan Johnson,Economics,2022,1175,0,2024
T002134,2024-12-02,2024-12-19,,Borrowed,On Time,,,M00425,16,Under 18,Male,Student,Pokhara,Essential Self Help Guide,Ronnie Turner,Machine Learning,2021,975,0,2024
T002135,2025-03-31,2025-04-21,,Borrowed,On Time,,,M01901,36,36-50,Female,Faculty,Kathmandu,Advanced Cyber Security Techniques,Lori Rodriguez,Machine Learning,2015,1925,0,2025
T002136,2025-08-01,2025-08-22,,Borrowed,On Time,,,M01461,51,51-65,Male,Faculty,Biratnagar,Complete Computer Science Concepts,Miranda Stevens,Fiction,2024,975,0,2025
T002137,2024-02-17,2024-03-04,2024-03-03,Returned,On Time,15.0,0.0,M02136,22,18-25,Male,Student,Pokhara,Advanced Finance Handbook,Sandra Contreras,Fiction,2019,1125,0,2024
T002138,2025-04-27,2025-05-09,2025-05-06,Returned,On Time,9.0,0.0,M00708,42,36-50,Male,Public,Pokhara,Practical Self Help Handbook,Laura Knox,Machine Learning,2016,2425,0,2025
T002139,2025-04-17,2025-05-10,2025-05-13,Returned,Overdue,26.0,3.0,M02011,24,18-25,Male,Researcher,Kathmandu,Advanced Machine Learning Applications,Victoria White,Machine Learning,2009,850,30,2025
T002140,2025-06-28,2025-07-21,2025-07-21,Returned,On Time,23.0,0.0,M01902,68,65+,Female,Faculty,Biratnagar,Complete Fiction Techniques,Penny Pierce,Economics,2022,825,0,2025
T002141,2025-07-31,2025-08-12,2025-08-17,Returned,Overdue,17.0,5.0,M02041,68,65+,Female,Student,Kathmandu,Advanced Machine Learning Concepts,Jill Roberts,Marketing,2012,2475,50,2025
T002142,2024-10-25,2024-11-11,,Borrowed,On Time,,,M02037,26,26-35,Female,Student,Biratnagar,Advanced Finance Concepts,John Hoffman,History,2010,1625,0,2024
T002143,2024-11-26,2024-12-09,2024-12-13,Returned,Overdue,17.0,4.0,M02144,42,36-50,Male,Public,Kathmandu,Practical Computer Science Concepts,Logan Williams,Fiction,2018,1250,40,2024
T002144,2024-12-07,2024-12-15,2024-12-14,Returned,On Time,7.0,0.0,M01788,60,51-65,Male,Public,Kathmandu,Complete Cyber Security Techniques,Jennifer Fischer MD,Machine Learning,2009,800,0,2024
T002145,2024-10-02,2024-10-13,2024-10-13,Returned,On Time,11.0,0.0,M00680,60,51-65,Female,Public,Nepalgunj,Practical AI Guide,Jacqueline Larson,Self Help,2016,1400,0,2024
T002146,2025-03-18,2025-03-29,2025-03-29,Returned,On Time,11.0,0.0,M01670,69,65+,Male,Public,Pokhara,Modern Business Concepts,Benjamin Rivera,Self Help,2010,925,0,2025
T002147,2025-01-19,2025-02-01,,Borrowed,On Time,,,M02085,21,18-25,Male,Student,Pokhara,Practical Psychology Applications,Lauren Jimenez,Cyber Security,2011,1600,0,2025
T002148,2024-10-26,2024-11-07,2024-11-06,Returned,On Time,11.0,0.0,M00140,63,51-65,Female,Public,Kathmandu,Essential Marketing Guide,Rebecca King,History,2013,875,0,2024
T002149,2025-07-25,2025-08-07,2025-08-07,Returned,On Time,13.0,0.0,M01742,59,51-65,Male,Student,Nepalgunj,Modern Psychology Concepts,Christopher Rose,Computer Science,2018,2050,0,2025
T002150,2025-10-22,2025-11-15,2025-11-15,Returned,On Time,24.0,0.0,M01012,18,18-25,Female,Researcher,Kathmandu,Complete Machine Learning Concepts,Michael Harding,Marketing,2019,450,0,2025
T002151,2025-11-28,2025-12-11,,Borrowed,On Time,,,M00757,60,51-65,Female,Public,Kathmandu,Modern Psychology Handbook,Kimberly Jenkins,Fiction,2018,2000,0,2025
T002152,2024-01-17,2024-01-30,,Borrowed,On Time,,,M00878,50,36-50,Female,Student,Kathmandu,Essential Data Science Handbook,Brenda Wood DVM,Business,2022,950,0,2024
T002153,2024-05-29,2024-06-22,2024-06-22,Returned,On Time,24.0,0.0,M02123,15,Under 18,Male,Faculty,Kathmandu,Practical Cloud Computing Guide,Troy Blair,Computer Science,2023,350,0,2024
T002154,2025-07-07,2025-07-24,,Borrowed,On Time,,,M00987,16,Under 18,Female,Student,Kathmandu,Practical Finance Guide,Carlos Simpson,Fiction,2025,1750,0,2025
T002155,2024-01-31,2024-02-12,2024-02-14,Returned,Overdue,14.0,2.0,M01653,67,65+,Female,Student,Biratnagar,Advanced Marketing Applications,Joseph Rodriguez,Self Help,2021,2325,20,2024
T002156,2024-02-19,2024-02-29,2024-02-27,Returned,On Time,8.0,0.0,M01754,39,36-50,Male,Public,Pokhara,Practical Fiction Handbook,Evelyn Johns,AI,2016,2025,0,2024
T002157,2024-12-22,2025-01-10,2025-01-07,Returned,On Time,16.0,0.0,M01609,19,18-25,Female,Researcher,Pokhara,Essential Finance Applications,Jennifer Gonzalez,Business,2023,2150,0,2024
T002158,2024-10-04,2024-10-26,2024-12-02,Returned,Overdue,59.0,37.0,M01295,28,26-35,Male,Faculty,Kathmandu,Advanced Networking Guide,David Allen,Finance,2020,525,370,2024
T002159,2024-06-09,2024-06-21,2024-06-18,Returned,On Time,9.0,0.0,M00694,78,65+,Male,Public,Kathmandu,Practical History Handbook,Mike Vega,Fiction,2010,1475,0,2024
T002160,2025-04-04,2025-04-12,2025-04-12,Returned,On Time,8.0,0.0,M00805,19,18-25,Male,Public,Kathmandu,Practical Marketing Handbook,Lauren Dickerson,Fiction,2019,1850,0,2025
T002161,2024-06-10,2024-06-22,2024-06-19,Returned,On Time,9.0,0.0,M02114,57,51-65,Male,Student,Kathmandu,Practical Machine Learning Applications,Brianna Smith,Fiction,2019,2325,0,2024
T002162,2025-03-27,2025-04-13,2025-04-11,Returned,On Time,15.0,0.0,M01186,20,18-25,Female,Student,Kathmandu,Essential Computer Science Guide,Jamie Snyder,Business,2012,1525,0,2025
T002163,2025-11-21,2025-12-08,,Borrowed,On Time,,,M01702,21,18-25,Male,Student,Kathmandu,Essential Finance Guide,David Smith,Fiction,2023,1400,0,2025
T002164,2025-10-28,2025-11-10,2025-12-04,Returned,Overdue,37.0,24.0,M00529,75,65+,Male,Public,Biratnagar,Practical Fiction Concepts,Christopher Long,Fiction,2009,875,240,2025
T002165,2025-01-03,2025-01-26,2025-01-24,Returned,On Time,21.0,0.0,M00916,29,26-35,Male,Researcher,Kathmandu,Complete Machine Learning Applications,William Gonzales,Machine Learning,2009,725,0,2025
T002166,2024-12-20,2025-01-01,2024-12-30,Returned,On Time,10.0,0.0,M00153,18,18-25,Male,Public,Nepalgunj,Advanced Business Concepts,Andrea Carr,Psychology,2009,2125,0,2024
T002167,2025-02-23,2025-03-17,,Borrowed,On Time,,,M00900,30,26-35,Female,Researcher,Kathmandu,Modern Networking Handbook,Charles Leon,Finance,2023,2375,0,2025
T002168,2025-01-28,2025-02-19,2025-02-19,Returned,On Time,22.0,0.0,M00188,71,65+,Female,Faculty,Pokhara,Essential Data Science Applications,Marilyn Mathis,Networking,2020,1600,0,2025
T002169,2024-11-24,2024-12-14,2024-12-13,Returned,On Time,19.0,0.0,M01274,28,26-35,Female,Faculty,Biratnagar,Complete History Applications,Amanda Doyle,Business,2021,775,0,2024
T002170,2025-03-19,2025-03-29,,Borrowed,On Time,,,M01952,19,18-25,Female,Public,Kathmandu,Practical Fiction Handbook,Christopher Smith,Fiction,2022,2025,0,2025
T002171,2025-11-26,2025-12-20,2025-12-20,Returned,On Time,24.0,0.0,M00743,28,26-35,Female,Researcher,Biratnagar,Modern History Applications,Alice Evans,Cloud Computing,2017,1875,0,2025
T002172,2024-08-04,2024-08-18,2024-10-02,Returned,Overdue,59.0,45.0,M01498,46,36-50,Male,Student,Pokhara,Complete Self Help Guide,Kristin Vazquez,Cloud Computing,2024,500,450,2024
T002173,2024-06-12,2024-06-21,2024-06-21,Returned,On Time,9.0,0.0,M00245,29,26-35,Male,Public,Pokhara,Essential Fiction Applications,Robert Hernandez,Self Help,2014,1950,0,2024
T002174,2025-05-21,2025-06-04,2025-07-06,Returned,Overdue,46.0,32.0,M01463,57,51-65,Female,Student,Kathmandu,Advanced Psychology Applications,Christopher Herrera,Psychology,2019,1325,320,2025
T002175,2024-02-28,2024-03-10,2024-03-08,Returned,On Time,9.0,0.0,M00993,58,51-65,Female,Public,Nepalgunj,Complete Finance Guide,Michael Anderson,History,2019,625,0,2024
T002176,2025-07-08,2025-07-27,2025-07-30,Returned,Overdue,22.0,3.0,M00438,15,Under 18,Male,Faculty,Kathmandu,Complete Business Techniques,Zachary Collins,Business,2021,600,30,2025
T002177,2024-03-14,2024-03-29,2024-04-08,Returned,Overdue,25.0,10.0,M00864,65,51-65,Female,Student,Pokhara,Complete Marketing Techniques,Joshua Short Jr.,Data Science,2021,2050,100,2024
T002178,2024-05-11,2024-05-26,2024-05-24,Returned,On Time,13.0,0.0,M00740,24,18-25,Male,Student,Biratnagar,Essential Psychology Concepts,Carl Flores,Psychology,2020,1650,0,2024
T002179,2025-01-26,2025-02-17,2025-02-23,Returned,Overdue,28.0,6.0,M01358,68,65+,Female,Faculty,Kathmandu,Complete Finance Guide,George Rojas,Self Help,2015,450,60,2025
T002180,2025-03-17,2025-03-28,,Borrowed,On Time,,,M02093,18,18-25,Female,Public,Kathmandu,Modern Self Help Guide,Andrew Sullivan,History,2019,1250,0,2025
